edad	is_condicion_fisica	detalle_condicion	epoca	is_camino_realizado_prev	ruta	dias	distancia	is_calzado_adecuado	is_tr_mochila	is_reserva_aloj	etapa_ideal	nota	consejos	intensidad_km_dia	is_experto_senderismo	genero_Mujer	pais_Argentina	pais_Colombia	pais_EEUU	pais_Espana	pais_Francia	pais_Italia	pais_Mexico	pais_Peru	pais_Portugal	pais_Reino_Unido	calzado_Playeros	calzado_Sandalias_de_trekking	calzado_Zapatillas_de_trail_running	calzado_Zapatillas_deportivas_normales	modo_realizacion_A_pie	modo_realizacion_En_bici	alojamiento_Albergues_privados_Hostales__Hoteles	alojamiento_Albergues_publicos	alojamiento_Albergues_publicos_Albergues_privados	alojamiento_Albergues_publicos_Albergues_privados_Airbnb	alojamiento_Albergues_publicos_Albergues_privados_Hostales__Hoteles	alojamiento_Hostales__Hoteles	alojamiento_Hostales__Hoteles_Airbnb	alojamiento_Hostales__Hoteles_Pensiones	alojamiento_No_aplica	is_volver_a_hacer_Tal_vez	is_lesion_Si_importante_me_hizo_abandonar	is_lesion_Si_leve	is_lesion_Si_moderado	alojamiento_Albergues_privados_Hostales__Hoteles.1	alojamiento_Albergues_publicos.1	alojamiento_Albergues_publicos_Albergues_privados.1	alojamiento_Albergues_publicos_Albergues_privados_Airbnb.1	alojamiento_Albergues_publicos_Albergues_privados_Hostales__Hoteles.1	alojamiento_Hostales__Hoteles.1	alojamiento_Hostales__Hoteles_Airbnb.1	alojamiento_Hostales__Hoteles_Pensiones.1	alojamiento_No_aplica.1	motivo_Cultural_turistico_Deportivo	motivo_Cultural_turistico_Deportivo_Personal_reflexivo	motivo_Cultural_turistico_Deportivo_Religioso	motivo_Cultural_turistico_Personal_reflexivo	motivo_Cultural_turistico_Personal_reflexivo_Religioso	motivo_Cultural_turistico_Religioso	motivo_Deportivo	motivo_Deportivo_Cultural_turistico	motivo_Deportivo_Cultural_turistico_Personal_reflexivo	motivo_Deportivo_Personal_reflexivo	motivo_Deportivo_Personal_reflexivo_Religioso	motivo_Deportivo_Religioso	motivo_Disfrutar_de_mis_amigos	motivo_Personal_reflexivo	motivo_Personal_reflexivo_Religioso	motivo_Religioso	motivo_Religioso_Cultural_turistico	motivo_Religioso_Cultural_turistico_Personal_reflexivo	motivo_Religioso_Deportivo	motivo_Religioso_Deportivo_Cultural_turistico_Personal_reflexivo	motivo_Religioso_Deportivo_Personal_reflexivo	motivo_Religioso_Personal_reflexivo	motivo_Religioso_Personal_reflexivo_Una_cosa_te_lleva_a_la_otra_si_darte_cuenta.	motivo_Turismo	nivel_expereincia_previo_Basica__10_km_ocasionalmente	nivel_expereincia_previo_Moderada_1020_km_regularmente	nivel_expereincia_previo_Ninguna	condicion_previa_Baja	condicion_previa_Media	dureza_Moderadas	dureza_Muy_variables	dureza_Suaves	hace_cuanto_Este_ano	hace_cuanto_Mas_de_2_anos	temporada_Otono	temporada_Primavera	temporada_Verano	grupo_edad_30-39	grupo_edad_40-49	grupo_edad_50-59	grupo_edad_60-70	is_volver_binaria	is_volver_talvez	is_lesion	prob_lesion_pred_rf	prob_lesion_pred_lr	prob_lesion_pred_nb	prob_lesion_pred	prob_transporte_mochila_pred_rf	prob_transporte_mochila_pred_lr	prob_transporte_mochila_pred_nb	prob_transporte_mochila_pred	prob_reserva_aloj_pred_rf	prob_reserva_aloj_pred_lr	prob_reserva_aloj_pred_nb	prob_reserva_aloj_pred	nota_pred_rf	nota_pred_linreg	nota_pred	intensidad_km_dia_pred_rf	intensidad_km_dia_pred_linreg	intensidad_km_dia_pred	ruta_recom_vecinos	epoca_recom_vecinos
32.0	0	No	Verano	1	Portugués	7.0	100	0	0	1	Medias (~20 km con algo de desnivel)	10.0	Mente abierta y disfrutar del camino y de las personas	14.285714285714286	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0.615	0.9982098977991796	1.0	0.9982098977991796	0.1575	0.7729397486678923	0.9999987352253084	0.9999987352253084	0.98	0.9986372399037324	1.0	0.9986372399037324	8.7575	8.533781846231612	8.533781846231612	14.285714285714366	16.52312400501673	14.285714285714366	Francés	Verano
32.0	0	No	Verano	0	Francés	5.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Importante buen calzado y buenos calcetines	20.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0004178111441359621	0.0	0.0004178111441359621	0.1875	0.00574473625738287	0.0	0.0	0.995	0.9997810136130154	1.0	0.9997810136130154	8.56	9.008371521170545	9.008371521170545	20.0	18.065062911092202	20.0	Francés	Verano
32.0	0	No	Verano	1	Francés	30.0	800	1	0	0	Medias (~20 km con algo de desnivel)	10.0	Sin respuesta	26.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.0075	0.0013023794114700245	1.824072227356104e-27	0.0013023794114700245	0.15	0.7674069636282049	0.9999999999999802	0.9999999999999802	0.0375	0.027388519612238416	3.104376142089263e-221	0.027388519612238416	8.4475	8.743443228008246	8.743443228008246	19.34043887617898	58.01976975026405	19.34043887617898	del Norte	Verano
32.0	0	No	Primavera	0	Primitivo	6.0	100	1	1	1	Medias (~20 km con algo de desnivel)	10.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0.4025	0.999305826322902	1.0	0.999305826322902	0.1725	0.9990962620871977	1.0	1.0	0.5525	0.9992904182964195	1.0	0.9992904182964195	8.515	7.470556542743851	7.470556542743851	16.666666666666732	19.711327322800223	16.666666666666732	Francés	Verano
32.0	0	No	Verano	0	Francés	5.0	100	1	1	1	Medias (~20 km con algo de desnivel)	10.0	Sin respuesta	20.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0003440773137912447	0.0	0.0003440773137912447	0.465	0.9527317173093333	1.0	1.0	1.0	0.9999999067465946	1.0	0.9999999067465946	8.715	8.615336611715325	8.615336611715325	20.0	18.30407480152679	20.0	Portugués	Verano
32.0	0	No	Verano	1	Portugués	6.0	100	1	1	1	Medias (~20 km con algo de desnivel)	10.0	Que entrenará un poco varios meses antes	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0025	0.0006625012822335874	1.2768768186479495e-05	0.0006625012822335874	0.1525	0.4144354003129261	0.23843711646835783	0.23843711646835783	0.995	0.9997653273712657	1.0	0.9997653273712657	8.4725	8.724074711924633	8.724074711924633	16.66666666666673	18.366106616999723	16.66666666666673	Francés	Verano
32.0	0	No	Verano	1	Francés	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	8.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.0025	0.0007808150634184468	4.507613134561519e-05	0.0007808150634184468	0.095	0.3061183987974719	0.10044124574902798	0.10044124574902798	0.1975	0.09909103998378614	1.595351141885743e-29	0.09909103998378614	8.75	8.900629749352477	8.900629749352477	16.666666666666732	17.917354538139854	16.666666666666732	Portugués	Verano
30.0	0	No	Verano	0	del Norte	6.0	200	1	0	0	Medias (~20 km con algo de desnivel)	9.0	Ir predispuesto a conocer gente y a pasárselo genial. El dolor es pasajero ;)	33.333333333333336	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0.16	0.0047197775369147345	0.9998295795621068	0.0047197775369147345	0.295	0.642368656593077	0.9999394089379449	0.9999394089379449	0.13	0.0037350052953369008	1.6038904507527727e-215	0.0037350052953369008	6.92	7.211412863591013	7.211412863591013	33.33333333333349	28.517083214278998	33.33333333333349	Inglés	Invierno
32.0	0	No	Invierno	0	Portugués	8.0	100	1	0	1	Medias (~20 km con algo de desnivel)	10.0	Preparar muy muy bien los pies ya que es lo más importante. Y sobretodo, no pensar en el final del camino ni en la cantidad de km que quedan, sino disfrutar de cada etapa, porque cuando te das cuenta ya has llegado! 	12.5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0.5775	0.9981389576414457	1.0	0.9981389576414457	0.335	0.8214252293618102	0.9999999999937685	0.9999999999937685	0.9825	0.9999706456423045	1.0	0.9999706456423045	8.8325	7.826617025028362	7.826617025028362	12.5	16.020712743175192	12.5	Francés	Verano
32.0	0	No	Otoño	0	Primitivo	6.0	100	1	1	1	Medias (~20 km con algo de desnivel)	10.0	Llevar un buen calzado y ropa para la lluvia 😊	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.0	0.0007260624474306973	9.118737039728437e-12	0.0007260624474306973	0.1225	0.43005032614772815	0.09286220931110457	0.09286220931110457	0.9575	0.9960875905007713	1.0	0.9960875905007713	8.905	8.679883232646407	8.679883232646407	16.666666666666732	17.603073697555125	16.666666666666732	Francés	Verano
32.0	0	No	Primavera	0	Portugués	8.0	100	1	1	1	Medias (~20 km con algo de desnivel)	10.0	Llevar buen calzado y equipar bien la mochila (chubasquero, crema anti fricción, mini botiquín, enchufe ladron), estar consiente que se requerirá un gran esfuerzo físico y mental, e ir abierto a vivir esa maravillosa experiencia 	12.5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0.6275	0.9987805695995583	1.0	0.9987805695995583	0.2025	0.3675734434676179	0.984126186696151	0.984126186696151	0.1875	0.0010887293986734747	1.054191260272199e-28	0.0010887293986734747	8.795	8.786819086933827	8.786819086933827	12.5	14.454718457193394	12.5	Portugués	Primavera
32.0	1	Enfermedad Inflamatoria Intestinal	Primavera	0	Desconocido	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	10.0	Mucha confianza en su propio cuerpo y, sobre todo, en su mente. Y calzado adecuado y mucha vaselina ya que no me salió ni una ampolla!	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.0275	0.0008392658906751263	2.7350602069760515e-07	0.0008392658906751263	0.145	0.47312865954788114	0.6003886956398042	0.6003886956398042	0.9525	0.9948888683684802	1.0	0.9948888683684802	8.35	8.699517566683182	8.699517566683182	16.66666666666673	17.94882920479694	16.66666666666673	Francés	Otoño
16.0	0	No	Primavera	0	Francés	6.0	100	1	1	1	Medias (~20 km con algo de desnivel)	10.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.1225	0.0014736644224593227	1.0	0.0014736644224593227	0.335	0.6040472388635528	1.0	1.0	0.995	0.9999993542608265	1.0	0.9999993542608265	9.105	10.013653222632117	10.013653222632117	16.666666666666732	20.415721711236237	16.666666666666732	Francés	Primavera
17.0	1	Escoliosis	Primavera	0	Francés	5.0	100	1	1	1	Medias (~20 km con algo de desnivel)	9.0	Que parctiquen antes y que lleven mucha agua, que no se paren mucho porque las ampollas duelen mas cuando te paras y que descansen bien	20.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0.6875	0.9999540238957473	1.0	0.9999540238957473	0.375	0.9995791319267874	1.0	1.0	0.3275	0.9923506322840095	1.0	0.9923506322840095	9.39	11.72941991100739	11.72941991100739	20.0	17.983250853052873	20.0	Francés	Primavera
23.0	1	Ligamentos de la rodilla con facilidad de torcedura 	Primavera	1	Francés	6.0	100	1	1	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0.4925	0.9978549720526131	1.0	0.9978549720526131	0.215	0.7549611280680274	0.9999999993927915	0.9999999993927915	0.98	0.9998966772193563	1.0	0.9998966772193563	8.8725	8.326300180377377	8.326300180377377	16.666666666666732	16.540045041379816	16.666666666666732	Francés	Invierno
32.0	0	No	Verano	0	Portugués	6.0	200	1	1	0	Medias (~20 km con algo de desnivel)	7.0	Sin respuesta	33.333333333333336	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0.4925	0.9966744765891548	1.0	0.9966744765891548	0.225	0.5274496718733862	0.9999106968978548	0.9999106968978548	0.255	0.24601450010572679	0.9999999996835065	0.24601450010572679	8.6325	8.171162775286279	8.171162775286279	33.33333333333349	27.268646467236447	33.33333333333349	Francés	Otoño
23.0	0	No	Verano	1	Primitivo	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	10.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0.73	0.9983395119318028	1.0	0.9983395119318028	0.1875	0.4092674408245128	0.9996686941939691	0.9996686941939691	0.4475	0.005953665521955431	6.401073885572566e-29	0.005953665521955431	8.555	8.436570494795617	8.436570494795617	16.666666666666732	17.3234368136649	16.666666666666732	Francés	Verano
32.0	0	No	Primavera	0	Portugués	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Recomendaría prepararse físicamente con antelación, llevar solo lo esencial y usar calzado ya adaptado. Es importante caminar a tu ritmo, sin compararte, y mantener una actitud abierta. El Camino no es solo un recorrido físico, sino también una experiencia personal y humana muy enriquecedora.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0.72	0.9985259332519965	1.0	0.9985259332519965	0.6025	0.999820957711003	1.0	1.0	0.9825	0.9994456246427041	1.0	0.9994456246427041	9.0325	9.768992456326227	9.768992456326227	16.666666666666732	17.00928025164345	16.666666666666732	Francés	Primavera
15.0	0	ninguna	Primavera	0	Francés	6.0	100	1	1	1	Medias (~20 km con algo de desnivel)	10.0	Disfrutar, aunque algunas veces pienses que no puedes, no dudes en seguir adelante porque la satisfacción al llegar a la catedral es única.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0.055	0.0006025147322736394	0.0006043572598469144	0.0006025147322736394	0.1275	0.2882318458655182	0.9873686195344735	0.9873686195344735	0.09	0.00024021548988046289	2.0582056192255622e-221	0.00024021548988046289	8.71	8.969204509642388	8.969204509642388	16.666666666666732	15.863119755883568	16.666666666666732	Francés	Primavera
26.0	0	No	Verano	0	Francés	5.0	100	1	0	1	Largas y exigentes (≥ 25 km)	9.0	Sin respuesta	20.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0.01	0.000666088035464707	4.488262812812271e-06	0.000666088035464707	0.21	0.40125958367287184	0.7671387695796548	0.7671387695796548	0.02	0.0117043474924727	0.0	0.0117043474924727	8.6025	8.507449566804853	8.507449566804853	20.0	19.503572474752975	20.0	Francés	Verano
26.0	0	No	Verano	0	Portugués	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0.755	0.9997607638951487	1.0	0.9997607638951487	0.215	0.4652829454514193	0.9999419747668529	0.9999419747668529	0.9925	0.9993601387001786	1.0	0.9993601387001786	6.9925	6.781002719597195	6.781002719597195	16.666666666666732	17.66784412441064	16.666666666666732	Francés	Verano
32.0	0	No	Verano	0	Francés	5.0	100	1	1	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	20.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.19	0.008655033081831106	1.0	0.008655033081831106	0.1325	0.7059983276387328	1.0	1.0	0.04	0.034070739090321364	1.0	0.034070739090321364	6.9175	8.436754436232908	8.436754436232908	20.0	25.548825359077025	20.0	Francés	Verano
28.0	0	No	Verano	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0.0075	0.0004884761273610824	0.0	0.0004884761273610824	0.13	0.006845905251493193	0.0	0.0	0.9775	0.9997844439053409	1.0	0.9997844439053409	8.68	9.004564558653975	9.004564558653975	16.66666666666673	17.98579757640683	16.66666666666673	Francés	Verano
32.0	0	No	Primavera	0	Inglés	6.0	100	1	1	1	Medias (~20 km con algo de desnivel)	9.0	Que se preparen en caminatas largas	16.666666666666668	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.005	0.0007359767163438542	0.9854945532408828	0.0007359767163438542	0.095	0.6633739463546112	0.9831111941780231	0.9831111941780231	0.9525	0.9942091908956638	1.0	0.9942091908956638	8.44	8.581420848245516	8.581420848245516	16.66666666666673	19.169837506283596	16.66666666666673	Primitivo	Verano
29.0	0	NO	Invierno	1	Francés	5.0	100	1	0	1	Medias (~20 km con algo de desnivel)	10.0	Sin respuesta	20.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.005	0.0006540808959332867	0.008275199163193667	0.0006540808959332867	0.1975	0.456928572608244	0.9777679331800492	0.9777679331800492	0.97	0.9987565274428014	1.0	0.9987565274428014	8.69	8.525858681440182	8.525858681440182	20.0	18.221166813532342	20.0	Francés	Verano
35.0	0	No	Verano	0	Francés	6.0	200	1	0	0	Medias (~20 km con algo de desnivel)	10.0	Pásalp bien y conoce gente	33.333333333333336	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0.0125	0.0006237904179535834	3.3413103242998276e-09	0.0006237904179535834	0.105	0.477881669456196	0.8705790536748567	0.8705790536748567	0.01	0.004270766627820302	9.714996896761599e-222	0.004270766627820302	8.4575	8.495142877225721	8.495142877225721	33.33333333333349	28.89391217190131	33.33333333333349	Francés	Verano
32.0	0	No	Primavera	0	Francés	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	8.0	Usa calzado usado, no nuevo, ropa cómoda y no lleves mucha ropa	16.666666666666668	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0.005	0.0007640595612917191	0.00011132578656619694	0.0007640595612917191	0.07	0.4223754918155424	0.08471856081198473	0.08471856081198473	0.0025	0.0020555895346123683	2.9525827186917107e-223	0.0020555895346123683	8.745	8.803069114456955	8.803069114456955	16.666666666666732	19.019299755133616	16.666666666666732	Francés	Primavera
32.0	0	No	Otoño	0	Inglés	6.0	100	1	0	0	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0.0075	0.000729913397970976	0.6238662866321409	0.000729913397970976	0.0975	0.27982004634933205	0.0004488441483297593	0.0004488441483297593	0.01	0.0008663559384207085	0.0	0.0008663559384207085	8.66	8.90517418456633	8.90517418456633	16.66666666666673	16.474394599001155	16.66666666666673	Francés	Otoño
32.0	0	No	Invierno	0	Francés	6.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	9.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.0075	0.000422945865095139	0.0	0.000422945865095139	0.11	0.6654035714539732	0.9999547112655559	0.9999547112655559	0.98	0.9951387392319474	1.0	0.9951387392319474	8.4925	8.601786097242414	8.601786097242414	16.66666666666673	19.776050960340115	16.66666666666673	Francés	Verano
31.0	0	No	Verano	0	Inglés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.0025	0.0008181414834442804	0.07885496343829602	0.0008181414834442804	0.3225	0.45304257026323	0.02448325549833273	0.02448325549833273	0.995	0.9997342941808283	1.0	0.9997342941808283	8.57	8.466027515966598	8.466027515966598	16.666666666666732	18.187524662954605	16.666666666666732	Francés	Verano
